_id,item_id,skill_tree_id,point_value
1455,2249,93,-2
1456,2250,31,3
1457,2250,45,-2
1458,2250,98,4
1459,2251,31,2
1460,2251,45,-2
1461,2251,98,1
1462,2252,31,2
1463,2252,45,-2
1464,2252,98,2
1465,2253,31,3
1466,2253,45,-2
1467,2253,98,1
1468,2254,31,2
1469,2254,45,-2
1470,2254,98,2
1471,2255,23,-2
1472,2255,31,4
1473,2255,98,4
1474,2256,23,-2
1475,2256,31,2
1476,2256,98,1
1477,2257,23,-2
1478,2257,31,2
1479,2257,98,2
1480,2258,23,-2
1481,2258,31,3
1482,2258,98,1
1483,2259,23,-2
1484,2259,31,2
1485,2259,98,2
1486,2260,25,1
1487,2260,81,1
1488,2260,125,-2
1489,2261,25,3
1490,2261,81,1
1491,2261,125,-2
1492,2262,25,1
1493,2262,81,3
1494,2262,125,-2
1495,2263,25,4
1496,2263,81,2
1497,2263,125,-2
1498,2264,25,1
1499,2264,81,3
1500,2264,125,-2
1501,2265,25,1
1502,2265,81,2
1503,2265,125,-2
1504,2266,25,3
1505,2266,81,1
1506,2266,125,-2
1507,2267,25,1
1508,2267,81,3
1509,2267,125,-2
1510,2268,25,4
1511,2268,81,1
1512,2268,125,-2
1513,2269,25,1
1514,2269,81,3
1515,2269,125,-2
1516,2270,38,3
1517,2270,42,3
1518,2270,100,-2
1519,2271,38,3
1520,2271,42,2
1521,2271,100,-2
1522,2272,38,2
1523,2272,42,1
1524,2272,100,-2
1525,2273,36,2
1526,2273,38,1
1527,2273,42,2
1528,2273,100,-2
1529,2274,36,3
1530,2274,38,1
1531,2274,42,2
1532,2274,100,-2
1533,2275,38,3
1534,2275,57,2
1535,2275,100,-2
1536,2276,38,3
1537,2276,67,2
1538,2276,100,-2
1539,2277,38,2
1540,2277,67,2
1541,2277,100,-2
1542,2278,38,1
1543,2278,67,4
1544,2278,100,-2
1545,2279,38,1
1546,2279,57,3
1547,2279,67,2
1548,2279,100,-2
1549,2280,32,2
1550,2280,43,3
1551,2280,49,-1
1552,2281,32,2
1553,2281,43,1
1554,2281,49,-1
1555,2282,32,1
1556,2282,43,2
1557,2282,49,-2
1558,2283,32,2
1559,2283,43,4
1560,2283,49,-2
1561,2284,32,3
1562,2284,43,2
1563,2284,49,-2
1564,2285,23,3
1565,2285,32,2
1566,2285,49,-1
1567,2286,23,1
1568,2286,32,2
1569,2286,49,-1
1570,2287,23,2
1571,2287,32,1
1572,2287,49,-2
1573,2288,23,4
1574,2288,32,2
1575,2288,49,-2
1576,2289,23,2
1577,2289,32,3
1578,2289,49,-2
1579,2290,26,2
1580,2290,39,-2
1581,2290,47,2
1582,2291,26,3
1583,2291,39,-2
1584,2291,47,2
1585,2292,26,1
1586,2292,39,-2
1587,2292,47,2
1588,2293,26,2
1589,2293,39,-2
1590,2293,47,1
1591,2294,26,2
1592,2294,39,-2
1593,2294,47,3
1594,2295,26,3
1595,2295,39,-2
1596,2295,47,2
1597,2296,26,3
1598,2296,39,-2
1599,2296,47,2
1600,2297,26,1
1601,2297,39,-2
1602,2297,47,3
1603,2298,26,2
1604,2298,39,-2
1605,2298,47,1
1606,2299,26,1
1607,2299,39,-2
1608,2299,47,2
1609,2300,21,2
1610,2300,37,1
1611,2300,46,-3
1612,2300,49,3
1613,2301,21,1
1614,2301,37,2
1615,2301,46,-3
1616,2301,49,2
1617,2302,21,2
1618,2302,37,3
1619,2302,46,-3
1620,2302,49,2
1621,2303,21,2
1622,2303,37,2
1623,2303,46,-3
1624,2303,49,2
1625,2304,21,3
1626,2304,37,4
1627,2304,46,-3
1628,2304,49,1
1629,2305,22,-3
1630,2305,49,2
1631,2305,55,2
1632,2305,59,2
1633,2306,22,-3
1634,2306,49,2
1635,2306,55,1
1636,2306,59,2
1637,2307,22,-3
1638,2307,49,2
1639,2307,55,3
1640,2307,59,2
1641,2308,22,-3
1642,2308,49,2
1643,2308,55,3
1644,2308,59,1
1645,2309,22,-3
1646,2309,49,2
1647,2309,55,3
1648,2309,59,3
1649,2310,21,2
1650,2310,37,1
1651,2310,46,-3
1652,2310,49,3
1653,2311,21,1
1654,2311,37,2
1655,2311,46,-3
1656,2311,49,2
1657,2312,21,2
1658,2312,37,3
1659,2312,46,-3
1660,2312,49,2
1661,2313,21,2
1662,2313,37,2
1663,2313,46,-3
1664,2313,49,2
1665,2314,21,3
1666,2314,37,4
1667,2314,46,-3
1668,2314,49,1
1669,2315,22,-3
1670,2315,49,2
1671,2315,55,2
1672,2315,59,2
1673,2316,22,-3
1674,2316,49,2
1675,2316,55,1
1676,2316,59,2
1677,2317,22,-3
1678,2317,49,2
1679,2317,55,3
1680,2317,59,2
1681,2318,22,-3
1682,2318,49,2
1683,2318,55,3
1684,2318,59,1
1685,2319,22,-3
1686,2319,49,2
1687,2319,55,3
1688,2319,59,3
1689,2320,25,4
1690,2320,85,-3
1691,2320,128,2
1692,2321,25,2
1693,2321,85,-3
1694,2321,128,2
1695,2322,19,2
1696,2322,25,1
1697,2322,85,-3
1698,2322,128,3
1699,2323,25,2
1700,2323,85,-3
1701,2323,128,2
1702,2324,19,3
1703,2324,25,3
1704,2324,85,-3
1705,2324,128,1
1706,2325,25,3
1707,2325,85,-3
1708,2325,128,2
1709,2326,25,2
1710,2326,85,-3
1711,2326,128,2
1712,2327,25,1
1713,2327,57,2
1714,2327,85,-3
1715,2327,128,3
1716,2328,25,2
1717,2328,85,-3
1718,2328,128,2
1719,2329,25,3
1720,2329,57,3
1721,2329,85,-3
1722,2329,128,1
1723,2330,25,4
1724,2330,85,-3
1725,2330,128,2
1726,2331,25,2
1727,2331,85,-3
1728,2331,128,2
1729,2332,19,2
1730,2332,25,1
1731,2332,85,-3
1732,2332,128,3
1733,2333,25,2
1734,2333,85,-3
1735,2333,128,2
1736,2334,19,3
1737,2334,25,3
1738,2334,85,-3
1739,2334,128,1
1740,2335,25,3
1741,2335,85,-3
1742,2335,128,2
1743,2336,25,2
1744,2336,85,-3
1745,2336,128,2
1746,2337,25,1
1747,2337,57,2
1748,2337,85,-3
1749,2337,128,3
1750,2338,25,2
1751,2338,85,-3
1752,2338,128,2
1753,2339,25,3
1754,2339,57,3
1755,2339,85,-3
1756,2339,128,1
1757,2340,37,3
1758,2340,41,2
1759,2341,18,-1
1760,2341,37,1
1761,2341,41,4
1762,2342,18,-1
1763,2342,37,2
1764,2342,41,2
1765,2343,37,2
1766,2343,41,1
1767,2344,37,4
1768,2344,41,1
1769,2345,37,3
1770,2345,41,2
1771,2346,37,1
1772,2346,41,4
1773,2346,49,-1
1774,2347,37,2
1775,2347,41,2
1776,2347,49,-1
1777,2348,37,2
1778,2348,41,1
1779,2349,37,4
1780,2349,41,1
1781,2350,30,2
1782,2350,35,-2
1783,2350,84,1
1784,2351,30,2
1785,2351,35,-2
1786,2351,84,3
1787,2352,30,3
1788,2352,35,-2
1789,2352,84,2
1790,2353,30,2
1791,2353,35,-2
1792,2353,84,1
1793,2354,30,1
1794,2354,35,-2
1795,2354,84,3
1796,2355,30,2
1797,2355,35,-2
1798,2355,84,1
1799,2356,30,2
1800,2356,35,-2
1801,2356,84,3
1802,2357,30,3
1803,2357,35,-2
1804,2357,84,2
1805,2358,30,2
1806,2358,35,-2
1807,2358,84,1
1808,2359,30,1
1809,2359,35,-2
1810,2359,84,3
1811,2360,19,1
1812,2360,39,1
1813,2360,49,-2
1814,2360,51,3
1815,2361,19,1
1816,2361,39,3
1817,2361,49,-2
1818,2361,51,2
1819,2362,29,1
1820,2362,39,2
1821,2362,49,-2
1822,2362,51,1
1823,2363,39,2
1824,2363,49,-2
1825,2363,51,1
1826,2364,29,2
1827,2364,39,4
1828,2364,49,-2
1829,2364,51,3
1830,2365,39,2
1831,2365,49,-2
1832,2365,51,3
1833,2365,57,1
1834,2366,39,3
1835,2366,49,-2
1836,2366,51,2
1837,2366,57,1
1838,2367,29,1
1839,2367,39,2
1840,2367,49,-2
1841,2367,51,1
1842,2368,39,1
1843,2368,49,-2
1844,2368,51,1
1845,2369,29,2
1846,2369,39,4
1847,2369,49,-2
1848,2369,51,3
1849,2370,32,3
1850,2370,49,-1
1851,2370,54,1
1852,2371,32,2
1853,2371,49,-1
1854,2371,54,2
1855,2372,32,4
1856,2372,49,-1
1857,2372,54,3
1858,2373,32,4
1859,2373,49,-1
1860,2373,54,2
1861,2374,1,1
1862,2375,32,4
1863,2375,49,-1
1864,2375,58,1
1865,2376,32,2
1866,2376,49,-1
1867,2376,58,2
1868,2377,32,3
1869,2377,49,-1
1870,2377,58,3
1871,2378,32,4
1872,2378,49,-1
1873,2378,58,2
1874,2379,1,1
1875,2380,31,3
1876,2380,37,-1
1877,2380,111,1
1878,2381,31,1
1879,2381,37,-1
1880,2381,111,2
1881,2382,31,3
1882,2382,37,-1
1883,2382,111,2
1884,2383,31,2
1885,2383,37,-1
1886,2383,111,2
1887,2384,31,1
1888,2384,37,-1
1889,2384,111,3
1890,2385,31,4
1891,2385,37,-1
1892,2385,111,3
1893,2386,31,1
1894,2386,37,-1
1895,2386,111,2
1896,2387,31,3
1897,2387,37,-1
1898,2387,111,2
1899,2388,31,2
1900,2388,37,-1
1901,2388,111,2
1902,2389,31,1
1903,2389,37,-1
1904,2389,111,3
1905,2390,43,1
1906,2390,111,2
1907,2390,125,-2
1908,2391,43,2
1909,2391,111,2
1910,2391,125,-2
1911,2392,43,2
1912,2392,91,2
1913,2392,111,3
1914,2392,125,-2
1915,2393,43,3
1916,2393,91,2
1917,2393,111,2
1918,2393,125,-2
1919,2394,43,2
1920,2394,111,3
1921,2394,125,-2
1922,2395,23,2
1923,2395,111,2
1924,2395,125,-2
1925,2396,23,2
1926,2396,111,2
1927,2396,125,-2
1928,2397,23,2
1929,2397,91,2
1930,2397,111,3
1931,2397,125,-2
1932,2398,23,3
1933,2398,91,2
1934,2398,111,2
1935,2398,125,-2
1936,2399,23,2
1937,2399,111,3
1938,2399,125,-2
1939,2400,19,2
1940,2400,20,3
1941,2400,45,-2
1942,2400,52,2
1943,2400,123,1
1944,2401,19,2
1945,2401,20,2
1946,2401,45,-2
1947,2401,52,1
1948,2401,123,2
1949,2402,20,3
1950,2402,45,-2
1951,2402,52,3
1952,2402,102,3
1953,2402,123,3
1954,2403,20,2
1955,2403,21,3
1956,2403,45,-2
1957,2403,52,3
1958,2403,123,3
1959,2404,18,3
1960,2404,45,-2
1961,2404,52,1
1962,2404,123,1
1963,2405,22,3
1964,2405,52,2
1965,2405,57,2
1966,2405,59,1
1967,2405,78,-2
1968,2406,22,3
1969,2406,52,1
1970,2406,57,2
1971,2406,59,1
1972,2406,78,-2
1973,2407,23,3
1974,2407,52,5
1975,2407,59,4
1976,2407,78,-2
1977,2408,22,4
1978,2408,29,3
1979,2408,52,1
1980,2408,59,2
1981,2408,78,-2
1982,2409,52,1
1983,2409,56,3
1984,2409,59,2
1985,2409,78,-2
1986,2410,18,2
1987,2410,49,-1
1988,2410,50,2
1989,2410,113,2
1990,2411,18,1
1991,2411,49,-2
1992,2411,113,3
1993,2412,18,3
1994,2412,49,-2
1995,2412,50,4
1996,2412,113,1
1997,2413,18,2
1998,2413,49,-1
1999,2413,50,1
2000,2413,113,2
2001,2414,18,2
2002,2414,49,-1
2003,2414,50,3
2004,2414,113,2
2005,2415,49,-1
2006,2415,50,2
2007,2415,57,1
2008,2415,113,2
2009,2416,49,-2
2010,2416,57,2
2011,2416,113,3
2012,2417,49,-2
2013,2417,50,4
2014,2417,57,3
2015,2417,113,1
2016,2418,49,-1
2017,2418,50,1
2018,2418,57,2
2019,2418,113,2
2020,2419,49,-1
2021,2419,50,3
2022,2419,57,2
2023,2419,113,2
2024,2420,18,2
2025,2420,49,-1
2026,2420,50,2
2027,2420,113,2
2028,2421,18,1
2029,2421,49,-2
2030,2421,113,3
2031,2422,18,3
2032,2422,49,-2
2033,2422,50,4
2034,2422,113,1
2035,2423,18,2
2036,2423,49,-1
2037,2423,50,1
2038,2423,113,2
2039,2424,18,2
2040,2424,49,-1
2041,2424,50,3
2042,2424,113,2
2043,2425,49,-1
2044,2425,50,2
2045,2425,57,1
2046,2425,113,2
2047,2426,49,-2
2048,2426,57,2
2049,2426,113,3
2050,2427,49,-2
2051,2427,50,4
2052,2427,57,3
2053,2427,113,1
2054,2428,49,-1
2055,2428,50,1
2056,2428,57,2
2057,2428,113,2
2058,2429,49,-1
2059,2429,50,3
2060,2429,57,2
2061,2429,113,2
2062,2430,44,5
2063,2430,45,-3
2064,2430,100,1
2065,2431,44,1
2066,2431,45,-5
2067,2431,100,5
2068,2432,44,4
2069,2432,45,-2
2070,2432,100,4
2071,2433,22,-3
2072,2433,23,1
2073,2433,78,5
2074,2434,22,-5
2075,2434,23,5
2076,2434,78,1
2077,2435,22,-2
2078,2435,23,5
2079,2435,78,4
2080,2436,44,2
2081,2436,52,3
2082,2436,81,1
2083,2436,112,-2
2084,2437,44,1
2085,2437,52,1
2086,2437,81,2
2087,2437,112,-2
2088,2438,44,1
2089,2438,52,3
2090,2438,81,2
2091,2438,112,-2
2092,2439,44,3
2093,2439,52,2
2094,2439,81,3
2095,2439,112,-2
2096,2440,44,3
2097,2440,52,1
2098,2440,81,2
2099,2440,112,-2
2100,2441,23,3
2101,2441,60,2
2102,2441,81,1
2103,2441,112,-2
2104,2442,23,1
2105,2442,60,1
2106,2442,81,2
2107,2442,112,-2
2108,2443,23,2
2109,2443,60,2
2110,2443,81,2
2111,2443,112,-2
2112,2444,23,3
2113,2444,60,2
2114,2444,81,3
2115,2444,112,-2
2116,2445,23,1
2117,2445,60,3
2118,2445,81,2
2119,2445,112,-2
2120,2446,103,10
2121,2447,97,10
2122,2448,128,6
2123,2449,108,7
2124,2450,32,6
2125,2450,87,-2
2126,2451,32,6
2127,2451,87,-2
2128,2452,31,-2
2129,2452,48,2
2130,2452,52,1
2131,2452,119,2
2132,2453,31,-2
2133,2453,48,2
2134,2453,52,2
2135,2453,119,1
2136,2454,31,-2
2137,2454,48,2
2138,2454,52,3
2139,2454,119,1
2140,2455,31,-1
2141,2455,48,1
2142,2455,52,2
2143,2455,119,4
2144,2456,31,-1
2145,2456,48,3
2146,2456,52,2
2147,2456,119,2
2148,2457,31,-2
2149,2457,48,3
2150,2457,52,2
2151,2457,119,2
2152,2458,31,-2
2153,2458,48,1
2154,2458,52,3
2155,2458,119,1
2156,2459,31,-2
2157,2459,48,2
2158,2459,52,3
2159,2459,119,1
2160,2460,31,-1
2161,2460,48,1
2162,2460,52,1
2163,2460,119,4
2164,2461,31,-1
2165,2461,48,3
2166,2461,52,1
2167,2461,119,2
2168,2462,32,-1
2169,2462,40,2
2170,2462,111,7
2171,2463,40,8
2172,2463,111,3
2173,2464,32,-1
2174,2464,40,2
2175,2464,111,7
2176,2465,40,8
2177,2465,111,3
2178,2466,38,2
2179,2466,61,2
2180,2466,121,-3
2181,2466,122,1
2182,2467,38,1
2183,2467,61,1
2184,2467,121,-3
2185,2467,122,2
2186,2468,38,3
2187,2468,61,2
2188,2468,121,-1
2189,2468,122,3
2190,2469,38,3
2191,2469,61,2
2192,2469,121,-2
2193,2469,122,2
2194,2470,38,1
2195,2470,61,3
2196,2470,121,-1
2197,2470,122,2
2198,2471,38,2
2199,2471,61,2
2200,2471,121,-3
2201,2471,122,2
2202,2472,38,2
2203,2472,61,1
2204,2472,121,-3
2205,2472,122,2
2206,2473,38,2
2207,2473,61,2
2208,2473,121,-1
2209,2473,122,1
2210,2474,38,3
2211,2474,61,2
2212,2474,121,-2
2213,2474,122,3
2214,2475,38,1
2215,2475,61,3
2216,2475,121,-1
2217,2475,122,2
2218,2476,17,1
2219,2476,30,-2
2220,2476,54,4
2221,2477,17,2
2222,2477,30,-1
2223,2477,54,2
2224,2478,17,2
2225,2478,30,-1
2226,2478,54,1
2227,2479,1,1
2228,2480,17,1
2229,2480,30,-2
2230,2480,54,1
2231,2481,17,1
2232,2481,30,-2
2233,2481,54,4
2234,2482,17,2
2235,2482,30,-1
2236,2482,54,2
2237,2483,17,2
2238,2483,30,-1
2239,2483,54,1
2240,2484,1,1
2241,2485,17,1
2242,2485,30,-2
2243,2485,54,1
2244,2486,31,3
2245,2486,45,1
2246,2486,63,-2
2247,2486,121,1
2248,2487,31,2
2249,2487,45,1
2250,2487,63,-2
2251,2487,121,2
2252,2488,31,2
2253,2488,45,3
2254,2488,63,-2
2255,2488,121,1
2256,2489,31,2
2257,2489,45,2
2258,2489,63,-1
2259,2489,121,3
2260,2490,31,1
2261,2490,45,3
2262,2490,63,-1
2263,2490,121,3
2264,2491,22,2
2265,2491,31,3
2266,2491,63,-2
2267,2491,121,2
2268,2492,22,1
2269,2492,31,2
2270,2492,63,-2
2271,2492,121,2
2272,2493,22,2
2273,2493,31,2
2274,2493,63,-2
2275,2493,121,1
2276,2494,22,2
2277,2494,31,2
2278,2494,63,-1
2279,2494,121,2
2280,2495,22,3
2281,2495,31,1
2282,2495,63,-1
2283,2495,121,3
2284,2496,48,2
2285,2496,119,1
2286,2497,48,2
2287,2497,119,1
2288,2498,48,4
2289,2498,111,-2
2290,2498,119,1
2291,2499,48,1
2292,2499,111,-2
2293,2499,119,5
2294,2500,48,1
2295,2500,119,2
2296,2501,48,1
2297,2501,119,1
2298,2502,48,2
2299,2502,119,1
2300,2503,48,4
2301,2503,111,-2
2302,2503,119,1
2303,2504,48,1
2304,2504,111,-2
2305,2504,119,5
2306,2505,48,1
2307,2505,119,2
2308,2506,17,1
2309,2506,48,2
2310,2506,118,1
2311,2506,121,-2
2312,2507,48,2
2313,2507,118,1
2314,2507,121,-2
2315,2508,17,1
2316,2508,48,4
2317,2508,118,1
2318,2508,121,-2
2319,2509,48,1
2320,2509,118,5
2321,2509,121,-2
2322,2510,48,1
2323,2510,118,2
2324,2510,121,-2
2325,2511,17,1
2326,2511,48,2
2327,2511,118,2
2328,2511,121,-2
2329,2512,48,2
2330,2512,118,1
2331,2512,121,-2
2332,2513,17,1
2333,2513,48,4
2334,2513,118,1
2335,2513,121,-2
2336,2514,48,1
2337,2514,118,4
2338,2514,121,-2
2339,2515,48,1
2340,2515,118,2
2341,2515,121,-2
2342,2516,51,2
2343,2516,63,1
2344,2516,106,-2
2345,2516,107,2
2346,2517,51,2
2347,2517,63,2
2348,2517,106,-2
2349,2517,107,2
2350,2518,51,2
2351,2518,63,4
2352,2518,106,-2
2353,2518,107,3
2354,2519,51,2
2355,2519,63,2
2356,2519,106,-2
2357,2519,107,2
2358,2520,51,2
2359,2520,63,1
2360,2520,106,-2
2361,2520,107,1
2362,2521,51,3
2363,2521,63,2
2364,2521,106,-2
2365,2521,107,2
2366,2522,51,2
2367,2522,63,2
2368,2522,106,-2
2369,2522,107,2
2370,2523,51,2
2371,2523,63,3
2372,2523,106,-2
2373,2523,107,3
2374,2524,51,2
2375,2524,63,2
2376,2524,106,-2
2377,2524,107,2
2378,2525,51,2
2379,2525,63,1
2380,2525,106,-2
2381,2525,107,1
2382,2526,35,-2
2383,2526,80,3
2384,2526,99,2
2385,2526,112,2
2386,2527,35,-1
2387,2527,80,1
2388,2527,99,1
2389,2527,112,1
2390,2528,35,-3
2391,2528,80,3
2392,2528,99,3
2393,2528,112,1
2394,2529,35,-3
2395,2529,80,2
2396,2529,99,2
2397,2529,112,2
2398,2530,35,-1
2399,2530,80,1
2400,2530,99,2
2401,2530,112,4
2402,2531,35,-1
2403,2531,80,3
2404,2531,99,2
2405,2531,112,2
2406,2532,35,-1
2407,2532,80,1
2408,2532,99,1
2409,2532,112,1
2410,2533,35,-3
2411,2533,80,3
2412,2533,99,3
2413,2533,112,1
2414,2534,35,-3
2415,2534,80,2
2416,2534,99,2
2417,2534,112,2
2418,2535,35,-1
2419,2535,80,1
2420,2535,99,2
2421,2535,112,4
2422,2536,6,2
2423,2536,98,4
2424,2536,114,-1
2425,2537,6,3
2426,2537,48,1
2427,2537,98,2
2428,2537,114,-2
2429,2538,6,2
2430,2538,48,3
2431,2538,98,1
2432,2538,114,-2
2433,2539,6,1
2434,2539,48,2
2435,2539,98,3
2436,2539,114,-2
2437,2540,6,2
2438,2540,48,2
2439,2540,98,2
2440,2540,114,-2
2441,2541,6,2
2442,2541,98,4
2443,2541,114,-1
2444,2542,6,3
2445,2542,48,1
2446,2542,98,2
2447,2542,114,-2
2448,2543,6,2
2449,2543,48,3
2450,2543,98,1
2451,2543,114,-2
2452,2544,6,1
2453,2544,48,2
2454,2544,98,3
2455,2544,114,-2
2456,2545,6,2
2457,2545,48,2
2458,2545,98,2
2459,2545,114,-2
2460,2546,31,2
2461,2546,91,4
2462,2546,119,-2
2463,2546,121,2
2464,2547,19,2
2465,2547,31,3
2466,2547,119,-2
2467,2547,121,2
2468,2548,31,4
2469,2548,91,2
2470,2548,119,-1
2471,2548,121,1
2472,2549,31,3
2473,2549,91,2
2474,2549,119,-2
2475,2549,121,3
2476,2550,1,1
2477,2551,31,1
2478,2551,91,4
2479,2551,119,-2
2480,2551,121,2
2481,2552,31,2
2482,2552,57,1
2483,2552,119,-2
2484,2552,121,2
2485,2553,31,3
2486,2553,91,2
2487,2553,119,-1
2488,2553,121,1
2489,2554,31,2
2490,2554,91,2
2491,2554,119,-2
2492,2554,121,3
2493,2555,1,1
2494,2556,31,2
2495,2556,85,2
2496,2556,86,-2
2497,2556,97,3
2498,2557,31,3
2499,2557,85,4
2500,2558,31,3
2501,2558,85,1
2502,2558,86,-3
2503,2558,97,2
2504,2559,31,3
2505,2559,41,-2
2506,2559,49,3
2507,2559,85,1
2508,2560,31,4
2509,2560,41,-2
2510,2560,49,2
2511,2560,85,2
2512,2561,31,2
2513,2561,85,2
2514,2561,86,-2
2515,2561,97,3
2516,2562,31,3
2517,2562,85,4
2518,2563,31,3
2519,2563,85,1
2520,2563,86,-3
2521,2563,97,2
2522,2564,31,3
2523,2564,41,-2
2524,2564,49,3
2525,2564,85,1
2526,2565,31,4
2527,2565,41,-2
2528,2565,49,2
2529,2565,85,2
2530,2566,48,2
2531,2566,118,-2
2532,2566,119,2
2533,2567,48,2
2534,2567,118,-2
2535,2567,119,2
2536,2568,48,2
2537,2568,62,2
2538,2568,118,-2
2539,2568,119,2
2540,2569,48,1
2541,2569,118,-2
2542,2569,119,2
2543,2570,48,3
2544,2570,62,3
2545,2570,118,-2
2546,2570,119,2
2547,2571,48,2
2548,2571,118,-2
2549,2571,119,2
2550,2572,48,2
2551,2572,118,-2
2552,2572,119,2
2553,2573,48,2
2554,2573,62,2
2555,2573,118,-2
2556,2573,119,2
2557,2574,48,1
2558,2574,118,-2
2559,2574,119,2
2560,2575,48,3
2561,2575,62,3
2562,2575,118,-2
2563,2575,119,2
2564,2576,91,5
2565,2576,106,3
2566,2576,114,1
2567,2576,121,-1
2568,2577,91,2
2569,2577,106,2
2570,2577,114,2
2571,2577,121,-1
2572,2578,32,3
2573,2578,106,1
2574,2578,114,3
2575,2578,121,-1
2576,2579,91,3
2577,2579,106,3
2578,2579,114,1
2579,2579,121,-1
2580,2580,32,5
2581,2580,106,1
2582,2580,114,3
2583,2580,121,-3
2584,2581,91,4
2585,2581,106,3
2586,2581,114,1
2587,2581,121,-1
2588,2582,91,3
2589,2582,106,2
2590,2582,114,2
2591,2582,121,-1
2592,2583,32,3
2593,2583,106,1
2594,2583,114,3
2595,2583,121,-1
2596,2584,91,3
2597,2584,106,3
2598,2584,114,1
2599,2584,121,-1
2600,2585,32,5
2601,2585,106,1
2602,2585,114,3
2603,2585,121,-3
2604,2586,6,1
2605,2586,39,2
2606,2586,107,-2
2607,2586,123,2
2608,2587,6,3
2609,2587,39,2
2610,2587,107,-3
2611,2587,123,1
2612,2588,6,1
2613,2588,39,2
2614,2588,107,-2
2615,2588,123,2
2616,2589,6,2
2617,2589,39,2
2618,2589,107,-2
2619,2589,123,4
2620,2590,1,1
2621,2591,6,1
2622,2591,39,2
2623,2591,107,-2
2624,2591,123,3
2625,2592,6,3
2626,2592,39,2
2627,2592,107,-3
2628,2592,123,1
2629,2593,6,1
2630,2593,39,2
2631,2593,107,-2
2632,2593,123,1
2633,2594,6,2
2634,2594,39,2
2635,2594,107,-2
2636,2594,123,4
2637,2595,1,1
2638,2596,32,3
2639,2596,43,3
2640,2596,87,-2
2641,2597,32,1
2642,2597,43,2
2643,2597,87,-2
2644,2598,32,1
2645,2598,43,1
2646,2598,87,-2
2647,2599,32,2
2648,2599,43,1
2649,2599,87,-2
2650,2600,32,3
2651,2600,43,3
2652,2600,87,-2
2653,2601,32,3
2654,2601,78,3
2655,2601,87,-2
2656,2602,32,1
2657,2602,78,2
2658,2602,87,-2
2659,2603,32,1
2660,2603,78,1
2661,2603,87,-2
2662,2604,32,2
2663,2604,78,1
2664,2604,87,-2
2665,2605,32,3
2666,2605,78,3
2667,2605,87,-2
2668,2606,88,-3
2669,2606,94,3
2670,2606,95,2
2671,2607,88,-2
2672,2607,92,2
2673,2607,94,2
2674,2607,95,2
2675,2608,94,3
2676,2608,95,1
2677,2609,94,4
2678,2609,95,2
2679,2610,88,-1
2680,2610,92,2
2681,2610,94,3
2682,2610,95,3
2683,2611,88,-3
2684,2611,94,2
2685,2611,95,2
2686,2612,88,-2
2687,2612,92,2
2688,2612,94,2
2689,2612,95,2
2690,2613,94,4
2691,2613,95,1
2692,2614,94,4
2693,2614,95,2
2694,2615,88,-1
2695,2615,92,2
2696,2615,94,3
2697,2615,95,3
2698,2616,36,2
2699,2616,49,2
2700,2616,106,3
2701,2616,116,3
2702,2617,36,3
2703,2617,49,2
2704,2617,106,3
2705,2617,116,1
2706,2618,36,3
2707,2618,49,2
2708,2618,106,2
2709,2618,116,4
2710,2619,36,2
2711,2619,49,4
2712,2619,106,2
2713,2619,116,2
2714,2620,36,3
2715,2620,49,3
2716,2620,106,3
2717,2620,116,3
2718,2621,36,3
2719,2621,49,2
2720,2621,106,3
2721,2621,116,1
2722,2622,36,2
2723,2622,49,1
2724,2622,106,2
2725,2622,116,4
2726,2623,36,2
2727,2623,49,4
2728,2623,106,2
2729,2623,116,2
2730,2624,33,3
2731,2624,35,-2
2732,2624,40,2
2733,2624,90,3
2734,2625,33,3
2735,2625,35,-1
2736,2625,90,2
2737,2626,33,3
2738,2626,35,-1
2739,2626,90,1
2740,2627,33,1
2741,2627,35,-2
2742,2627,40,3
2743,2627,90,2
2744,2628,33,3
2745,2628,35,-1
2746,2628,90,2
2747,2629,33,2
2748,2629,35,-2
2749,2629,40,3
2750,2629,90,3
2751,2630,33,3
2752,2630,35,-1
2753,2630,90,2
2754,2631,33,3
2755,2631,35,-1
2756,2631,90,1
2757,2632,33,1
2758,2632,35,-2
2759,2632,40,3
2760,2632,90,2
2761,2633,33,1
2762,2633,35,-1
2763,2633,90,2
2764,2634,40,-2
2765,2634,111,3
2766,2634,129,2
2767,2635,33,2
2768,2635,40,-1
2769,2635,111,2
2770,2635,129,2
2771,2636,33,5
2772,2636,40,-3
2773,2636,111,1
2774,2636,129,1
2775,2637,33,3
2776,2637,40,-2
2777,2637,111,3
2778,2637,129,1
2779,2638,40,-1
2780,2638,111,1
2781,2638,129,4
2782,2639,40,-2
2783,2639,111,3
2784,2639,129,3
2785,2640,33,2
2786,2640,40,-1
2787,2640,111,2
2788,2640,129,2
2789,2641,33,5
2790,2641,40,-3
2791,2641,111,1
2792,2641,129,2
2793,2642,33,3
2794,2642,40,-2
2795,2642,111,3
2796,2642,129,1
2797,2643,40,-1
2798,2643,111,1
2799,2643,129,2
2800,2644,40,1
2801,2644,103,4
2802,2644,114,1
2803,2644,120,-2
2804,2645,40,2
2805,2645,103,2
2806,2645,114,1
2807,2645,120,-2
2808,2646,40,3
2809,2646,103,1
2810,2646,114,2
2811,2646,120,-2
2812,2647,40,1
2813,2647,103,1
2814,2647,114,4
2815,2647,120,-2
2816,2648,40,2
