_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final
5177,5176,Great Sword,,22222,480,,Dragon,450,,,,,0,2.8.26.10.0.0.0 2.8.26.10.8.0.0,,,,,,,,,,,,,3,2,0
5178,5177,Great Sword,,44444,672,,Dragon,480,,,,,0,2.6.32.1.3.2.0 2.6.32.1.3.10.0,,,,,,,,,,,,,3,3,0
5179,5178,Great Sword,,100000,1056,,Dragon,600,,,,,0,2.3.9.24.5.3.0 2.3.9.24.5.11.0,,,,,,,,,,,,,3,4,1
5180,5176,Great Sword,,70000,768,,Ice,320,,,,,0,25.3.13.8.5.0.0 25.3.13.8.11.2.0,5,,,,,,,,,,,,1,2,0
5181,5180,Great Sword,,80000,864,,Ice,470,,,,,0,11.19.11.7.4.2.0 11.19.11.7.4.10.0,10,,,,,,,,,,,,1,3,0
5182,5181,Great Sword,,120000,1296,,Ice,520,,,,,0,13.3.13.11.16.6.0 13.3.13.11.16.8.5,10,,,,,,,,,,,,1,4,0
5183,0,Great Sword,0,,240,,,,,,,,0,27.3.0.0.0.0.0 27.11.0.0.0.0.0,-10,,,,,,,,,,,,0,0,0
5184,5183,Great Sword,,10000,384,,,,,,,,0,24.6.0.0.0.0.0 24.12.2.0.0.0.0,-10,,,,,,,,,,,,0,1,0
5185,5184,Great Sword,,55555,720,,Dragon,550,,,,,0,16.2.6.2.28.0.0 16.2.6.2.32.4.0,,,,,,,,,,,,,2,2,0
5186,5185,Great Sword,,60000,864,,Dragon,600,,,,,0,16.2.6.2.28.0.0 16.2.6.2.30.6.0,,,,,,,,,,,,,2,3,0
5187,5186,Great Sword,,120000,1152,,Dragon,700,,,,,0,16.2.6.2.30.6.0 16.2.6.2.30.13.0,,,,,,,,,,,,,2,4,1
5188,5184,Great Sword,,70000,816,,Blastblight,380,,,,,0,10.5.15.14.2.0.0 10.5.15.14.10.0.0,,,,,,,,,,,,,0,2,0
5189,5188,Great Sword,,80000,864,,Blastblight,450,,,,,0,7.6.19.18.4.0.0 7.6.19.18.10.2.0,,,,,,,,,,,,,0,3,0
5190,5189,Great Sword,,120000,1248,,Blastblight,690,,,,,0,14.10.13.9.11.5.0 14.10.13.9.11.7.5,,,,,,,,,,,,,0,4,0
5191,0,Great Sword,4500,,480,,Thunder,280,,,,,5,11.3.5.11.0.0.0 11.3.5.19.0.0.0,5,,,,,,,,,,,,0,0,0
5192,5191,Great Sword,,35000,672,,Thunder,650,,,,,10,16.16.8.9.5.0.0 16.16.8.9.8.5.0,15,,,,,,,,,,,,0,1,0
5193,0,Great Sword,4500,,576,,,,,,,,0,5.7.14.4.0.0.0 5.7.14.12.0.0.0,,,,,,,,,,,,,0,0,0
5194,5193,Great Sword,,45000,912,,,,,,Paralysis,100,0,3.3.27.19.2.0.0 3.3.27.19.10.0.0,,,,,,,,,,,,,1,1,0
5195,0,Great Sword,30000,,672,,,,,,Blastblight,250,0,15.11.12.6.2.0.0 15.11.12.6.8.2.0,,,,,,,,,,,,,1,0,0
5196,5195,Great Sword,,45000,768,,,,,,Blastblight,350,0,15.11.12.6.8.2.0 15.11.12.6.8.10.0,,,,,,,,,,,,,2,1,0
5197,0,Great Sword,60000,,1104,,,,,,,,0,30.2.3.11.0.0.0 30.2.3.17.2.0.0,-70,,,,,,,,,,,,0,0,0
5198,0,Great Sword,60000,,768,,,,,,Ice,550,20,11.4.5.26.8.0.0 11.4.5.26.8.8.0,,,,,,,,,,,,,3,0,0
5199,0,Great Sword,99999,,1296,,,,,,Fire,270,0,6.9.13.18.14.2.0 6.9.13.18.14.6.3,,,,,,,,,,,,,2,0,0
5200,0,Great Sword,99999,,1584,,,,,,Dragon,150,0,8.4.20.16.14.0.0 8.4.20.16.16.5.0,,,,,,,,,,,,,0,0,0
5201,0,Great Sword,90000,,1392,,Blastblight,240,,,,,20,12.18.11.7.4.10.0 12.18.11.7.4.14.3,,,,,,,,,,,,,3,0,0
5202,0,Great Sword,120000,,1296,,Fire,520,,,,,0,8.4.20.16.11.3.0 8.4.20.16.11.6.4,20,,,,,,,,,,,,0,0,0
5203,0,Long Sword,500,,198,,,,,,,,0,22.4.4.0.0.0.0 22.4.12.0.0.0.0,,,,,,,,,,,,,0,0,0
5204,5203,Long Sword,,650,231,,,,,,,,0,10.11.9.0.0.0.0 10.11.17.0.0.0.0,,,,,,,,,,,,,0,1,0
5205,5204,Long Sword,,850,264,,,,,,,,0,8.5.16.1.0.0.0 8.5.16.9.0.0.0,,,,,,,,,,,,,0,2,0
5206,5205,Long Sword,3650,,330,,Thunder,100,,,,,0,8.6.8.8.0.0.0 8.6.8.16.0.0.0,5,,,,,,,,,,,,0,3,0
5207,5206,Long Sword,,6350,396,,Thunder,120,,,,,0,10.4.7.9.0.0.0 10.4.7.17.0.0.0,5,,,,,,,,,,,,0,4,0
5208,5207,Long Sword,,16000,462,,Thunder,200,,,,,0,14.7.11.10.4.0.0 14.7.11.10.12.0.0,10,,,,,,,,,,,,1,5,0
5209,5208,Long Sword,,30000,495,,Thunder,230,,,,,0,7.4.21.16.6.0.0 7.4.21.16.12.2.0,15,,,,,,,,,,,,2,6,0
5210,5209,Long Sword,90000,60000,627,,Thunder,300,,,,,0,16.12.6.8.11.1.0 16.12.6.8.11.9.0,15,,,,,,,,,,,,2,7,0
5211,5210,Long Sword,,85000,759,,Thunder,360,,,,,0,12.8.7.25.6.4.0 12.8.7.25.6.11.0,20,,,,,,,,,,,,2,8,1
5212,5206,Long Sword,12000,8000,396,,Dragon,120,,,,,0,14.7.11.6.0.0.0 14.7.11.11.3.0.0,20,,,,,,,,,,,,0,4,0
5213,5212,Long Sword,,12000,429,,Dragon,150,,,,,0,4.11.10.3.2.0.0 4.11.10.3.10.0.0,25,,,,,,,,,,,,0,5,0
5214,5213,Long Sword,,30000,462,,Dragon,180,,,,,0,12.18.11.7.4.2.0 12.18.11.7.4.10.0,30,,,,,,,,,,,,0,6,0
5215,5214,Long Sword,,60000,528,,Dragon,230,,,,,0,14.11.13.6.8.2.0 14.11.13.6.8.10.0,40,,,,,,,,,,,,1,7,0
5216,5215,Long Sword,,90000,726,,Dragon,260,,,,,0,11.16.8.13.9.5.0 11.16.8.13.9.9.3,45,,,,,,,,,,,,1,8,0
5217,5216,Long Sword,,130000,792,,Dragon,300,,,,,0,15.11.12.8.4.12.0 15.11.12.8.4.12.7,45,,,,,,,,,,,,1,9,1
5218,5206,Long Sword,30000,20000,528,,,,,,,,30,16.6.10.10.4.0.0 16.6.10.10.12.0.0,,,,,,,,,,,,,0,4,0
5219,5218,Long Sword,,35000,594,,,,,,,,40,18.3.6.14.5.0.0 18.3.6.14.13.0.0,,,,,,,,,,,,,0,5,0
5220,5219,Long Sword,,60000,726,,,,,,,,50,17.15.7.9.6.0.0 17.15.7.9.8.6.0,,,,,,,,,,,,,1,6,0
5221,5220,Long Sword,,85000,858,,,,,,,,60,23.7.8.8.8.0.0 23.7.8.8.8.8.0,,,,,,,,,,,,,1,7,1
5222,5218,Long Sword,45000,30000,528,,Fire,180,,,,,0,15.6.11.10.4.0.0 15.6.11.10.12.0.0,,,,,,,,,,,,,0,5,0
5223,5222,Long Sword,,40000,594,,Fire,220,,,,,0,14.10.12.12.6.0.0 14.10.12.12.10.4.0,,,,,,,,,,,,,1,6,0
5224,5223,Long Sword,,100000,891,,Fire,250,,,,,0,8.4.20.16.14.0.0 8.4.20.16.16.5.0,,,,,,,,,,,,,2,7,1
5225,5222,Long Sword,,90000,792,,Ice,230,,,,,0,15.11.12.8.4.4.0 15.11.12.8.4.12.0,,,,,,,,,,,,,0,6,0
5226,5225,Long Sword,,110000,891,,Ice,260,,,,,0,6.20.12.10.4.10.0 6.20.12.10.4.17.0,,,,,,,,,,,,,0,7,0
5227,5205,Long Sword,5475,3650,297,,Ice,150,,,,,0,27.3.10.6.0.0.0 27.3.10.11.3.0.0,5,,,,,,,,,,,,1,3,0
5228,5227,Long Sword,,6350,396,,Ice,180,,,,,0,24.8.5.9.0.0.0 24.8.5.14.3.0.0,5,,,,,,,,,,,,1,4,0
5229,5228,Long Sword,,30000,462,,Ice,220,,,,,0,14.11.13.6.2.0.0 14.11.13.6.8.2.0,10,,,,,,,,,,,,2,5,0
5230,5229,Long Sword,,40000,495,,Ice,290,,,,,0,16.17.9.9.3.0.0 16.17.9.9.4.7.0,10,,,,,,,,,,,,3,6,0
5231,5230,Long Sword,,70000,726,,Ice,380,,,,,0,15.8.19.11.6.3.0 15.8.19.11.6.10.0,10,,,,,,,,,,,,3,7,0
5232,5231,Long Sword,,110000,825,,Ice,440,,,,,0,9.5.15.15.15.3.0 9.5.15.15.15.8.2,15,,,,,,,,,,,,3,8,1
5233,5229,Long Sword,52500,35000,462,,,,,,Poison,100,0,16.8.6.12.6.6.0 16.8.6.12.6.14.0,25,,,,,,,,,,,,2,6,0
5234,5233,Long Sword,,60000,561,,,,,,Poison,120,0,23.7.8.8.8.8.0 23.7.8.8.8.15.0,30,,,,,,,,,,,,2,7,0
5235,5234,Long Sword,,90000,693,,,,,,Poison,160,0,15.12.6.9.11.9.0 15.12.6.9.11.12.4,40,,,,,,,,,,,,2,8,0
5236,5235,Long Sword,,130000,759,,,,,,Poison,200,0,23.1.3.23.3.9.7 23.1.3.23.3.9.7,40,,,,,,,,,,,,2,9,1
5237,5205,Long Sword,2625,1750,429,,,,,,,,0,13.11.6.0.0.0.0 13.11.12.2.0.0.0,-10,,,,,,,,,,,,0,3,0
5238,5237,Long Sword,,4900,462,,,,,,,,0,8.8.14.0.0.0.0 8.8.18.4.0.0.0,-10,,,,,,,,,,,,0,4,0
5239,5238,Long Sword,,7150,528,,,,,,,,0,8.5.15.2.0.0.0 8.5.15.10.0.0.0,-10,,,,,,,,,,,,0,5,0
5240,5239,Long Sword,,20000,594,,,,,,Ice,100,0,17.4.6.11.0.0.0 17.4.6.15.4.0.0,-20,,,,,,,,,,,,1,6,0
5241,5240,Long Sword,,30000,627,,,,,,Ice,120,0,14.7.11.11.3.0.0 14.7.11.11.11.0.0,-20,,,,,,,,,,,,1,7,0
5242,5241,Long Sword,90000,60000,825,,,,,,Blastblight,200,0,8.6.18.18.4.0.0 8.6.18.18.10.2.0,-20,,,,,,,,,,,,2,8,0
5243,5242,Long Sword,,100000,924,,,,,,Blastblight,260,0,17.16.8.9.4.0.0 17.16.8.9.5.7.0,-20,,,,,,,,,,,,2,9,1
5244,5239,Long Sword,30000,20000,495,,,,,,Water,200,0,14.12.12.6.2.0.0 14.12.12.6.8.2.0,,,,,,,,,,,,,0,6,0
5245,5244,Long Sword,,35000,528,,,,,,Water,260,0,30.10.2.3.7.2.0 30.10.2.3.7.10.0,,,,,,,,,,,,,0,7,0
5246,5245,Long Sword,,60000,726,,,,,,Water,320,0,12.8.8.23.6.5.0 12.8.8.23.6.12.0,,,,,,,,,,,,,2,8,0
5247,5246,Long Sword,,100000,858,,,,,,Water,400,0,8.10.12.16.12.4.0 8.10.12.16.12.7.4,,,,,,,,,,,,,2,9,1
5248,5238,Long Sword,13350,8900,429,,Fire,200,,,,,0,11.11.6.10.0.0.0 11.11.6.18.0.0.0,,,,,,,,,,,,,0,5,0
5249,5248,Long Sword,,20000,462,,Fire,300,,,,,0,18.3.6.11.0.0.0 18.3.6.14.5.0.0,,,,,,,,,,,,,0,6,0
5250,5249,Long Sword,,30000,495,,Fire,350,,,,,0,14.7.11.11.3.0.0 14.7.11.11.11.0.0,,,,,,,,,,,,,0,7,0
5251,5250,Long Sword,97500,65000,561,,Fire,460,,,,,0,7.5.20.16.6.0.0 7.5.20.16.12.2.0,,,,,,,,,,,,,1,8,0
5252,5251,Long Sword,,90000,759,,Fire,480,,,,,0,10.6.19.13.10.4.0 10.6.19.13.10.9.2,,,,,,,,,,,,,1,9,0
5253,5252,Long Sword,,130000,858,,Fire,520,,,,,0,8.10.12.16.12.4.0 8.10.12.16.12.7.4,,,,,,,,,,,,,1,10,1
5254,5250,Long Sword,,40000,594,,Fire,160,,,,,0,16.16.7.10.8.5.0 16.16.7.10.8.12.0,5,,,,,,,,,,,,2,8,0
5255,5254,Long Sword,,90000,693,,Fire,200,,,,,0,5.9.24.12.10.6.3 5.9.24.12.10.6.3,10,,,,,,,,,,,,2,9,0
5256,5255,Long Sword,,120000,792,,Fire,240,,,,,0,12.6.7.25.9.6.4 12.6.7.25.9.6.4,15,,,,,,,,,,,,2,10,1
5257,5248,Long Sword,24000,16000,495,,Blastblight,150,,,,,0,7.11.12.16.0.0.0 7.11.12.16.8.0.0,,,,,,,,,,,,,0,6,0
5258,5257,Long Sword,,30000,528,,Blastblight,200,,,,,0,10.5.15.14.2.0.0 10.5.15.14.10.0.0,,,,,,,,,,,,,0,7,0
5259,5258,Long Sword,,55000,594,,Blastblight,240,,,,,0,14.7.11.11.3.0.0 14.7.11.11.11.0.0,,,,,,,,,,,,,0,8,0
5260,5259,Long Sword,,95000,825,,Blastblight,300,,,,,0,16.7.19.11.6.3.0 16.7.19.11.6.10.0,,,,,,,,,,,,,1,9,0
5261,5260,Long Sword,,130000,891,,Blastblight,360,,,,,0,12.8.16.12.11.3.0 12.8.16.12.11.5.5,,,,,,,,,,,,,2,10,1
5262,0,Long Sword,975,,231,,,,,,,,0,14.14.2.0.0.0.0 14.14.10.0.0.0.0,,,,,,,,,,,,,0,0,0
5263,5262,Long Sword,,850,264,,,,,,,,0,14.11.5.0.0.0.0 14.11.13.0.0.0.0,,,,,,,,,,,,,0,1,0
5264,5263,Long Sword,1100,,297,,,,,,,,0,13.6.11.0.0.0.0 13.6.17.2.0.0.0,,,,,,,,,,,,,0,2,0
5265,5264,Long Sword,2100,1400,330,,,,,,,,0,5.6.15.4.0.0.0 5.6.15.12.0.0.0,,,,,,,,,,,,,0,3,0
5266,5265,Long Sword,,3100,396,,,,,,,,0,10.6.8.6.0.0.0 10.6.8.14.0.0.0,,,,,,,,,,,,,0,4,0
5267,5266,Long Sword,,8900,495,,,,,,,,0,4.10.11.4.1.0.0 4.10.11.4.9.0.0,-10,,,,,,,,,,,,0,5,0
5268,5267,Long Sword,,30000,561,,,,,,,,0,14.7.11.11.3.0.0 14.7.11.11.11.0.0,-10,,,,,,,,,,,,2,6,0
5269,5268,Long Sword,,40000,594,,,,,,Blastblight,220,0,4.9.25.13.3.0.0 4.9.25.13.11.0.0,-5,,,,,,,,,,,,2,7,0
5270,5269,Long Sword,,70000,627,,,,,,Blastblight,280,0,17.4.6.14.5.0.0 17.4.6.14.13.0.0,10,,,,,,,,,,,,2,8,0
5271,5270,Long Sword,,95000,858,,,,,,Blastblight,300,0,16.8.6.11.8.5.0 16.8.6.11.8.13.0,15,,,,,,,,,,,,2,9,0
5272,5271,Long Sword,,130000,957,,,,,,Blastblight,330,0,17.16.8.9.4.8.0 17.16.8.9.4.12.3,20,,,,,,,,,,,,2,10,1
5273,5266,Long Sword,13350,8900,429,,Thunder,170,,,,,0,8.5.16.9.0.0.0 8.5.16.15.2.0.0,,,,,,,,,,,,,1,5,0
5274,5273,Long Sword,,30000,495,,Thunder,340,,,,,0,10.5.15.14.2.0.0 10.5.15.14.10.0.0,,,,,,,,,,,,,1,6,0
5275,5274,Long Sword,,45000,528,,Thunder,440,,,,,0,4.9.25.13.3.0.0 4.9.25.13.11.0.0,,,,,,,,,,,,,1,7,0
5276,5275,Long Sword,,90000,759,,Thunder,490,,,,,0,24.5.9.8.4.4.0 24.5.9.8.4.12.0,,,,,,,,,,,,,1,8,0
5277,5276,Long Sword,,110000,825,,Thunder,530,,,,,0,14.10.12.10.10.6.0 14.10.12.10.10.8.5,,,,,,,,,,,,,1,9,1
5278,5274,Long Sword,,55000,561,,Dragon,360,,,,,0,7.5.20.16.6.0.0 7.5.20.16.12.2.0,,,,,,,,,,,,,2,7,0
5279,5278,Long Sword,,95000,825,,Dragon,380,,,,,0,18.4.6.13.13.0.0 18.4.6.13.16.5.0,,,,,,,,,,,,,2,8,0
5280,5279,Long Sword,,120000,858,,Dragon,410,,,,,0,18.3.6.5.24.6.0 18.3.6.5.24.8.5,,,,,,,,,,,,,2,9,1
5281,5265,Long Sword,,3650,363,,Paralysis,120,,,,,5,12.3.4.11.0.0.0 12.3.4.19.0.0.0,,,,,,,,,,,,,2,4,0
5282,5281,Long Sword,,16000,429,,Paralysis,200,,,,,10,7.11.12.16.0.0.0 7.11.12.16.8.0.0,,,,,,,,,,,,,2,5,0
5283,5282,Long Sword,,30000,495,,Paralysis,220,,,,,10,10.5.15.14.2.0.0 10.5.15.14.10.0.0,,,,,,,,,,,,,3,6,0
5284,5283,Long Sword,,45000,528,,Paralysis,250,,,,,10,11.11.7.22.3.0.0 11.11.7.22.7.4.0,,,,,,,,,,,,,3,7,0
5285,5284,Long Sword,,70000,726,,Paralysis,300,,,,,15,8.22.10.8.4.2.0 8.22.10.8.4.10.0,,,,,,,,,,,,,3,8,0
5286,5285,Long Sword,,110000,825,,Paralysis,360,,,,,20,10.7.18.13.10.4.0 10.7.18.13.10.9.2,,,,,,,,,,,,,3,9,1
5287,5284,Long Sword,105000,70000,726,,Water,320,,,,,0,24.5.9.8.4.4.0 24.5.9.8.4.12.0,,,,,,,,,,,,,3,8,0
5288,5287,Long Sword,,95000,792,,Water,350,,,,,0,11.6.18.14.9.4.0 11.6.18.14.9.9.2,,,,,,,,,,,,,3,9,0
5289,5288,Long Sword,,120000,858,,Water,420,,,,,0,15.12.6.9.11.9.0 15.12.6.9.11.12.4,,,,,,,,,,,,,3,10,1
5290,5264,Long Sword,2100,1400,297,,Water,150,,,,,0,10.10.6.4.0.0.0 10.10.6.12.0.0.0,,,,,,,,,,,,,0,3,0
5291,5290,Long Sword,,4900,330,,Water,200,,,,,0,6.6.14.4.0.0.0 6.6.14.12.0.0.0,,,,,,,,,,,,,0,4,0
5292,5291,Long Sword,,7150,363,,Water,300,,,,,0,8.6.8.16.0.0.0 8.6.8.24.0.0.0,,,,,,,,,,,,,0,5,0
5293,5292,Long Sword,,20000,396,,Water,350,,,,,0,10.4.16.14.2.0.0 10.4.16.14.10.0.0,,,,,,,,,,,,,1,6,0
5294,5293,Long Sword,,35000,429,,Water,450,,,,,0,10.5.6.25.8.0.0 10.5.6.25.16.0.0,,,,,,,,,,,,,1,7,0
5295,5294,Long Sword,,80000,726,,Water,610,,,,,0,12.8.8.24.6.4.0 12.8.8.24.6.11.0,,,,,,,,,,,,,2,8,0
5296,5294,Long Sword,90000,60000,627,,Fire,610,,,,,0,16.7.19.11.6.3.0 16.7.19.11.6.10.0,,,,,,,,,,,,,3,8,0
5297,5296,Long Sword,,85000,693,,Fire,680,,,,,0,12.8.7.25.6.4.0 12.8.7.25.6.11.0,,,,,,,,,,,,,3,9,1
5298,5291,Long Sword,9525,6350,429,,Poison,120,,,,,0,10.5.15.8.0.0.0 10.5.15.14.2.0.0,5,,,,,,,,,,,,1,5,0
5299,5298,Long Sword,,20000,462,,Poison,180,,,,,0,14.12.12.6.2.0.0 14.12.12.6.8.2.0,10,,,,,,,,,,,,1,6,0
5300,5299,Long Sword,,55000,561,,Poison,270,,,,,0,14.14.12.6.8.0.0 14.14.12.6.11.5.0,15,,,,,,,,,,,,2,7,0
5301,5300,Long Sword,,90000,726,,Poison,330,,,,,0,23.7.8.8.9.7.0 23.7.8.8.9.14.0,20,,,,,,,,,,,,2,8,0
5302,5301,Long Sword,,120000,825,,Poison,380,,,,,0,17.16.8.9.4.8.0 17.16.8.9.4.13.2,25,,,,,,,,,,,,2,9,1
5303,5299,Long Sword,105000,70000,594,,Thunder,220,,,,,0,25.4.12.8.5.0.0 25.4.12.8.11.2.0,-10,,,,,,,,,,,,1,7,0
5304,5303,Long Sword,,85000,627,,Thunder,330,,,,,0,10.6.19.14.5.0.0 10.6.19.14.9.4.0,-10,,,,,,,,,,,,1,8,0
5305,5304,Long Sword,,90000,858,,Thunder,400,,,,,0,11.6.18.14.9.4.0 11.6.18.14.9.9.2,-10,,,,,,,,,,,,1,9,0
5306,5305,Long Sword,,120000,924,,Thunder,460,,,,,0,8.10.12.16.12.4.0 8.10.12.16.12.7.4,-10,,,,,,,,,,,,1,10,1
5307,5290,Long Sword,,1750,330,,Sleep,100,,,,,0,10.6.8.6.0.0.0 10.6.8.14.0.0.0,5,,,,,,,,,,,,0,4,0
5308,5307,Long Sword,,6350,363,,Sleep,200,,,,,0,10.4.16.14.2.0.0 10.4.16.14.10.0.0,10,,,,,,,,,,,,0,5,0
5309,5308,Long Sword,,20000,396,,Sleep,240,,,,,0,16.16.8.10.4.0.0 16.16.8.10.7.5.0,20,,,,,,,,,,,,0,6,0
5310,5309,Long Sword,,45000,429,,Sleep,270,,,,,0,11.19.11.7.4.2.0 11.19.11.7.4.10.0,25,,,,,,,,,,,,0,7,0
5311,5310,Long Sword,105000,70000,594,,Sleep,300,,,,,0,16.10.12.8.4.4.0 16.10.12.8.4.12.0,30,,,,,,,,,,,,0,8,0
5312,5311,Long Sword,,90000,660,,Sleep,350,,,,,0,4.5.26.12.6.9.0 4.5.26.12.6.13.3,40,,,,,,,,,,,,0,9,0
5313,5312,Long Sword,,120000,726,,Sleep,380,,,,,0,24.5.9.8.4.12.0 24.5.9.8.4.14.5,40,,,,,,,,,,,,0,10,0
5314,0,Long Sword,6375,,297,,Water,150,,,,,0,10.6.8.14.0.0.0 10.6.8.22.0.0.0,,,,,,,,,,,,,0,0,0
5315,5314,Long Sword,,5600,330,,Water,360,,,,,0,10.4.7.17.0.0.0 10.4.7.25.0.0.0,,,,,,,,,,,,,0,1,0
5316,5315,Long Sword,,25000,429,,Water,540,,,,,0,11.3.5.19.0.0.0 11.3.5.27.0.0.0,,,,,,,,,,,,,0,2,0
5317,5316,Long Sword,,85000,660,,Water,660,,,,,0,12.4.8.22.16.0.0 12.4.8.22.18.3.2,,,,,,,,,,,,,3,3,0
5318,0,Long Sword,30000,,429,,Water,250,,,,,10,18.3.6.15.4.0.0 18.3.6.15.12.0.0,,,,,,,,,,,,,0,0,0
5319,5318,Long Sword,,65000,462,,Water,550,,,,,25,18.3.6.15.12.0.0 18.3.6.15.15.5.0,5,,,,,,,,,,,,0,1,0
5320,5319,Long Sword,,100000,726,,Water,670,,,,,35,4.7.25.10.9.7.0 4.7.25.10.9.11.3,10,,,,,,,,,,,,0,2,0
5321,5320,Long Sword,,130000,792,,Water,720,,,,,40,12.18.11.6.5.10.0 12.18.11.6.5.14.3,10,,,,,,,,,,,,0,3,0
5322,0,Long Sword,30000,,429,,,,,,Fire,280,0,6.5.21.14.0.0.0 6.5.21.14.8.0.0,,,,,,,,,,,,,1,0,0
5323,5322,Long Sword,,40000,462,,,,,,Fire,500,0,7.5.20.16.6.0.0 7.5.20.16.12.2.0,,,,,,,,,,,,,3,1,0
5324,5323,Long Sword,,60000,660,,,,,,Fire,520,0,23.7.8.8.8.0.0 23.7.8.8.9.7.0,,,,,,,,,,,,,3,2,0
5325,5324,Long Sword,,100000,759,,,,,,Fire,550,0,15.8.19.11.6.3.0 15.8.19.11.6.10.0,,,,,,,,,,,,,3,3,0
5326,0,Long Sword,66666,,594,,,,,,Dragon,120,0,10.4.16.14.2.0.0 10.4.16.14.10.0.0,,,,,,,,,,,,,1,0,0
5327,5326,Long Sword,,70000,627,,,,,,Dragon,140,0,11.7.17.16.3.0.0 11.7.17.16.9.2.0,,,,,,,,,,,,,1,1,0
5328,5327,Long Sword,,85000,660,,,,,,Dragon,160,0,13.11.12.13.5.0.0 13.11.12.13.9.4.0,5,,,,,,,,,,,,1,2,0
5329,5328,Long Sword,,120000,924,,,,,,Dragon,280,0,12.16.9.11.7.7.0 12.16.9.11.7.11.3,10,,,,,,,,,,,,1,3,0
5330,0,Long Sword,45000,,462,,Water,300,,,,,0,11.3.5.27.0.0.0 11.3.5.27.8.0.0,10,,,,,,,,,,,,0,0,0
5331,5330,Long Sword,,60000,528,,Water,400,,,,,0,11.3.5.27.8.0.0 11.3.5.27.8.8.0,15,,,,,,,,,,,,0,1,0
5332,5331,Long Sword,,110000,825,,Water,500,,,,,0,12.11.6.14.15.4.0 12.11.6.14.15.6.5,20,,,,,,,,,,,,0,2,0
5333,0,Long Sword,39999,,561,,,,,,,,0,31.18.6.8.4.2.0 31.18.6.8.4.2.0,5,,,,,,,,,,,,1,0,0
5334,5333,Long Sword,,40000,627,,,,,,,,0,31.18.6.7.4.3.0 31.18.6.7.4.3.0,5,,,,,,,,,,,,1,1,0
5335,5334,Long Sword,,60000,825,,,,,,,,0,31.18.6.7.3.2.2 31.18.6.7.3.2.2,10,,,,,,,,,,,,2,2,0
5336,5335,Long Sword,,86666,924,,,,,,,,0,31.18.6.5.4.3.2 31.18.6.5.4.3.2,10,,,,,,,,,,,,2,3,0
5337,0,Long Sword,75000,,660,,,,,,Paralysis,80,20,14.7.11.11.3.0.0 14.7.11.11.11.0.0,-15,,,,,,,,,,,,3,0,0
5338,5337,Long Sword,,90000,693,,,,,,Paralysis,140,25,6.24.5.3.8.0.0 6.24.5.3.16.0.0,-15,,,,,,,,,,,,3,1,0
5339,5338,Long Sword,,100000,957,,,,,,Paralysis,200,30,17.15.8.9.5.0.0 17.15.8.9.7.6.0,-10,,,,,,,,,,,,3,2,0
5340,5339,Long Sword,,120000,1023,,,,,,Paralysis,220,35,15.8.19.11.6.3.0 15.8.19.11.6.10.0,-10,,,,,,,,,,,,3,3,0
5341,5340,Long Sword,,130000,1056,,,,,,Paralysis,240,40,23.7.8.8.8.8.0 23.7.8.8.8.15.0,-10,,,,,,,,,,,,3,4,0
5342,0,Long Sword,60000,,561,,Paralysis,120,,,,,0,28.3.9.10.4.0.0 28.3.9.10.8.4.0,,,,,,,,,,,,,1,0,0
5343,5342,Long Sword,,60000,660,,Paralysis,140,,,,,0,12.18.11.7.4.2.0 12.18.11.7.4.10.0,,,,,,,,,,,,,2,1,0
5344,5343,Long Sword,,120000,858,,Paralysis,250,,,,,0,18.3.6.5.24.6.0 18.3.6.5.24.8.5,,,,,,,,,,,,,2,2,0
5345,0,Long Sword,99999,,726,,,,,,,,0,19.16.8.3.0.0.0 19.16.8.8.3.0.0,15,,,,,,,,,,,,0,0,0
5346,5345,Long Sword,,130000,1122,,,,,,,,0,14.10.12.10.0.0.0 14.10.12.13.5.0.0,30,,,,,,,,,,,,0,1,0
5347,0,Long Sword,39999,,858,,Ice,100,,,,,10,28.3.9.6.0.0.0 28.3.9.10.4.0.0,-30,,,,,,,,,,,,0,0,0
5348,5347,Long Sword,,120000,1188,,Ice,120,,,,,20,28.2.10.10.4.0.0 28.2.10.10.8.4.0,-30,,,,,,,,,,,,0,1,0
5349,0,Long Sword,105000,,495,,Dragon,460,,,,,0,10.11.17.13.3.0.0 10.11.17.13.6.2.3,,,,,,,,,,,,,0,0,0
5350,5349,Long Sword,,166666,792,,Dragon,620,,,,,0,11.11.16.20.4.0.0 11.11.16.20.4.2.5,,,,,,,,,,,,,1,1,0
5351,0,Long Sword,84999,,693,,Thunder,100,,,,,0,26.3.12.8.11.2.0 26.3.12.8.11.6.3,10,,,,,,,,,,,,0,0,0
5352,5351,Long Sword,,120000,792,,Thunder,140,,,,,0,12.8.16.13.11.4.5 12.8.16.13.11.4.5,10,,,,,,,,,,,,0,1,0
5353,0,Long Sword,120000,,990,,Dragon,100,,,,,0,12.4.13.11.15.7.0 12.4.13.11.15.9.5,-30/10,,,,,,,,,,,,2,0,0
5354,0,Long Sword,120000,,924,,Fire,120,,,,,0,28.2.10.10.4.0.0 28.2.10.10.8.4.0,10,,,,,,,,,,,,0,0,0
